id|mrai|avg_time|avg_msg|n95_perc_time|n05_perc_time|std_time|n95_perc_msg|n05_perc_msg|std_msg
results/internet_like/graph-100-nomean/csv_output_5040/general_study.csv|None|130.736|366.400|150.636|95.046|19.915|401.000|302.000|40.935
results/internet_like/graph-100-nomean/csv_output_5041/general_study.csv|None|155.754|360.700|168.217|141.880|12.537|392.000|300.000|33.281
results/internet_like/graph-100-nomean/csv_output_5042/general_study.csv|None|147.422|376.100|157.380|132.563|10.519|413.000|302.000|44.990
results/internet_like/graph-100-nomean/csv_output_5043/general_study.csv|None|121.433|359.800|156.045|90.892|29.311|416.000|289.000|44.416
results/internet_like/graph-100-nomean/csv_output_5044/general_study.csv|None|137.068|355.100|168.639|91.728|26.531|401.000|301.000|34.993
results/internet_like/graph-100-nomean/csv_output_5045/general_study.csv|None|157.662|379.400|172.066|110.676|18.536|409.000|327.000|41.915
results/internet_like/graph-100-nomean/csv_output_5046/general_study.csv|None|125.348|370.500|165.648|86.553|35.806|414.000|300.000|45.597
results/internet_like/graph-100-nomean/csv_output_5047/general_study.csv|None|131.639|353.900|151.549|95.114|20.090|407.000|285.000|40.921
results/internet_like/graph-100-nomean/csv_output_5048/general_study.csv|None|138.818|365.700|159.130|94.288|20.045|412.000|303.000|41.617
results/internet_like/graph-100-nomean/csv_output_5049/general_study.csv|None|105.213|351.100|127.141|87.126|23.483|397.000|288.000|37.004
results/internet_like/graph-100-nomean/csv_output_505/general_study.csv|None|108.416|360.700|144.345|86.193|24.071|408.000|294.000|41.886
results/internet_like/graph-100-nomean/csv_output_5050/general_study.csv|None|129.325|351.800|158.144|87.123|29.535|406.000|286.000|43.815
results/internet_like/graph-100-nomean/csv_output_5051/general_study.csv|None|122.428|357.600|156.499|88.342|28.245|401.000|302.000|39.677
results/internet_like/graph-100-nomean/csv_output_5052/general_study.csv|None|148.084|367.100|156.594|133.399|10.573|413.000|303.000|47.213
results/internet_like/graph-100-nomean/csv_output_5053/general_study.csv|None|114.641|358.800|154.524|86.247|25.816|406.000|284.000|46.221
results/internet_like/graph-100-nomean/csv_output_5054/general_study.csv|None|125.854|363.000|148.507|92.874|23.229|413.000|290.000|43.437
results/internet_like/graph-100-nomean/csv_output_5055/general_study.csv|None|135.607|361.100|160.385|96.202|23.649|402.000|315.000|29.197
results/internet_like/graph-100-nomean/csv_output_5056/general_study.csv|None|136.231|356.600|161.494|87.844|29.175|403.000|291.000|40.672
results/internet_like/graph-100-nomean/csv_output_5057/general_study.csv|None|151.485|367.500|181.641|95.933|29.238|405.000|314.000|41.762
results/internet_like/graph-100-nomean/csv_output_5058/general_study.csv|None|110.054|356.800|134.019|87.734|20.399|410.000|283.000|45.995
results/internet_like/graph-100-nomean/csv_output_5059/general_study.csv|None|102.356|354.100|109.391|84.541|22.240|416.000|285.000|44.318
results/internet_like/graph-100-nomean/csv_output_506/general_study.csv|None|148.069|376.000|174.503|124.103|19.678|420.000|303.000|45.970
results/internet_like/graph-100-nomean/csv_output_5060/general_study.csv|None|113.254|361.100|139.784|90.743|20.054|417.000|289.000|45.459
results/internet_like/graph-100-nomean/csv_output_5061/general_study.csv|None|133.769|360.000|143.683|116.138|8.253|404.000|298.000|35.967
results/internet_like/graph-100-nomean/csv_output_5062/general_study.csv|None|148.241|372.100|155.938|133.164|10.036|411.000|306.000|41.868
results/internet_like/graph-100-nomean/csv_output_5063/general_study.csv|None|120.611|366.500|165.089|88.725|34.014|424.000|292.000|45.724
results/internet_like/graph-100-nomean/csv_output_5064/general_study.csv|None|123.568|364.000|161.348|84.955|30.699|419.000|283.000|48.656
results/internet_like/graph-100-nomean/csv_output_5065/general_study.csv|None|142.763|362.300|164.631|118.658|17.374|423.000|294.000|42.041
results/internet_like/graph-100-nomean/csv_output_5066/general_study.csv|None|126.132|366.100|155.195|90.243|26.248|405.000|299.000|39.308
results/internet_like/graph-100-nomean/csv_output_5067/general_study.csv|None|132.614|359.300|154.433|89.578|27.350|410.000|284.000|45.885
results/internet_like/graph-100-nomean/csv_output_5068/general_study.csv|None|139.397|363.800|163.369|86.522|30.422|408.000|290.000|44.319
results/internet_like/graph-100-nomean/csv_output_5069/general_study.csv|None|140.777|357.200|169.538|95.564|26.699|384.000|295.000|34.876
results/internet_like/graph-100-nomean/csv_output_507/general_study.csv|None|106.089|359.700|122.804|95.882|9.563|414.000|296.000|41.670
results/internet_like/graph-100-nomean/csv_output_5070/general_study.csv|None|152.185|379.000|167.719|101.881|19.261|416.000|308.000|45.018
results/internet_like/graph-100-nomean/csv_output_5071/general_study.csv|None|116.940|369.500|147.128|79.510|27.764|418.000|313.000|31.747
results/internet_like/graph-100-nomean/csv_output_5072/general_study.csv|None|156.183|362.800|161.709|145.918|8.529|392.000|300.000|32.298
results/internet_like/graph-100-nomean/csv_output_5073/general_study.csv|None|145.997|368.300|159.716|136.306|8.912|419.000|300.000|47.464
results/internet_like/graph-100-nomean/csv_output_5074/general_study.csv|None|117.949|362.100|152.770|87.718|28.779|413.000|302.000|45.897
results/internet_like/graph-100-nomean/csv_output_5075/general_study.csv|None|120.179|357.300|178.374|96.742|33.778|407.000|284.000|45.178
results/internet_like/graph-100-nomean/csv_output_5076/general_study.csv|None|145.050|375.000|172.759|112.191|19.321|427.000|305.000|44.206
results/internet_like/graph-100-nomean/csv_output_5077/general_study.csv|None|123.274|360.200|174.863|93.958|31.835|409.000|306.000|38.013
results/internet_like/graph-100-nomean/csv_output_5078/general_study.csv|None|136.798|351.900|168.731|93.478|30.323|389.000|292.000|35.320
results/internet_like/graph-100-nomean/csv_output_5079/general_study.csv|None|129.224|361.800|137.899|109.477|14.341|421.000|295.000|42.317
results/internet_like/graph-100-nomean/csv_output_508/general_study.csv|None|105.031|347.900|132.191|88.648|16.855|404.000|283.000|43.629
results/internet_like/graph-100-nomean/csv_output_5080/general_study.csv|None|102.113|353.100|110.837|91.902|20.876|400.000|290.000|39.262
results/internet_like/graph-100-nomean/csv_output_5081/general_study.csv|None|109.754|351.700|129.744|86.744|15.793|407.000|287.000|39.499
results/internet_like/graph-100-nomean/csv_output_5082/general_study.csv|None|118.016|351.700|147.254|89.141|24.752|392.000|291.000|38.694
results/internet_like/graph-100-nomean/csv_output_5083/general_study.csv|None|121.783|358.500|156.828|88.732|25.051|402.000|297.000|41.666
results/internet_like/graph-100-nomean/csv_output_5084/general_study.csv|None|110.036|364.900|162.708|86.460|29.228|420.000|291.000|51.216
results/internet_like/graph-100-nomean/csv_output_5085/general_study.csv|None|115.705|358.000|140.062|86.513|22.986|419.000|287.000|44.002
results/internet_like/graph-100-nomean/csv_output_5086/general_study.csv|None|126.957|374.900|153.127|97.343|22.951|427.000|301.000|46.218
results/internet_like/graph-100-nomean/csv_output_5087/general_study.csv|None|135.032|366.900|160.188|93.978|22.469|412.000|297.000|43.258
results/internet_like/graph-100-nomean/csv_output_5088/general_study.csv|None|105.344|356.800|163.982|87.807|29.190|406.000|288.000|41.878
results/internet_like/graph-100-nomean/csv_output_5089/general_study.csv|None|119.981|351.600|164.365|91.115|31.402|398.000|287.000|38.746
results/internet_like/graph-100-nomean/csv_output_509/general_study.csv|None|134.425|357.400|184.524|87.507|38.963|397.000|287.000|40.095
results/internet_like/graph-100-nomean/csv_output_5090/general_study.csv|None|101.757|354.900|138.601|81.921|25.057|402.000|291.000|45.739
results/internet_like/graph-100-nomean/csv_output_5091/general_study.csv|None|110.090|358.300|153.670|88.773|26.358|404.000|286.000|43.518
results/internet_like/graph-100-nomean/csv_output_5092/general_study.csv|None|115.349|360.400|135.445|96.517|19.620|421.000|287.000|47.390
results/internet_like/graph-100-nomean/csv_output_5093/general_study.csv|None|113.204|352.700|135.745|97.989|16.697|401.000|286.000|44.592
results/internet_like/graph-100-nomean/csv_output_5094/general_study.csv|None|147.603|345.500|181.911|99.719|30.763|381.000|283.000|38.396
results/internet_like/graph-100-nomean/csv_output_5095/general_study.csv|None|124.964|364.600|161.991|82.591|30.324|419.000|284.000|50.164
results/internet_like/graph-100-nomean/csv_output_5096/general_study.csv|None|117.074|363.400|154.343|84.368|32.398|411.000|293.000|50.932
results/internet_like/graph-100-nomean/csv_output_5097/general_study.csv|None|113.786|352.300|167.392|91.342|29.947|414.000|291.000|48.401
results/internet_like/graph-100-nomean/csv_output_5098/general_study.csv|None|114.076|355.700|148.026|82.757|27.852|404.000|295.000|40.500
results/internet_like/graph-100-nomean/csv_output_5099/general_study.csv|None|113.477|357.100|135.998|92.817|18.829|412.000|291.000|40.342
results/internet_like/graph-100-nomean/csv_output_51/general_study.csv|None|30.323|365.100|33.624|22.908|3.769|399.000|305.000|39.470
results/internet_like/graph-100-nomean/csv_output_510/general_study.csv|None|121.488|360.800|160.285|94.730|24.595|415.000|296.000|43.952
results/internet_like/graph-100-nomean/csv_output_5100/general_study.csv|None|109.295|346.500|144.747|92.398|18.391|389.000|286.000|36.702
results/internet_like/graph-100-nomean/csv_output_5101/general_study.csv|None|144.472|355.900|171.725|101.040|28.971|408.000|288.000|39.470
results/internet_like/graph-100-nomean/csv_output_5102/general_study.csv|None|174.498|369.000|199.090|117.411|29.993|400.000|304.000|39.217
results/internet_like/graph-100-nomean/csv_output_5103/general_study.csv|None|154.126|352.800|187.447|105.809|31.025|404.000|293.000|40.373
results/internet_like/graph-100-nomean/csv_output_5104/general_study.csv|None|186.364|367.700|208.967|144.786|22.590|409.000|301.000|39.276
results/internet_like/graph-100-nomean/csv_output_5105/general_study.csv|None|158.484|371.100|167.892|137.600|9.087|410.000|305.000|41.963
results/internet_like/graph-100-nomean/csv_output_5106/general_study.csv|None|143.004|364.800|183.024|108.181|27.087|405.000|299.000|38.042
results/internet_like/graph-100-nomean/csv_output_5107/general_study.csv|None|144.006|364.700|193.630|107.722|37.679|416.000|297.000|44.084
results/internet_like/graph-100-nomean/csv_output_5108/general_study.csv|None|122.901|354.300|161.877|97.999|25.130|417.000|285.000|44.531
results/internet_like/graph-100-nomean/csv_output_5109/general_study.csv|None|155.155|366.700|181.430|101.157|31.474|411.000|296.000|42.532
results/internet_like/graph-100-nomean/csv_output_511/general_study.csv|None|142.128|366.500|179.980|92.426|32.717|420.000|297.000|41.939
results/internet_like/graph-100-nomean/csv_output_5110/general_study.csv|None|133.520|352.600|169.459|102.199|27.596|411.000|289.000|42.048
results/internet_like/graph-100-nomean/csv_output_5111/general_study.csv|None|155.483|367.300|190.931|106.096|28.781|409.000|300.000|45.658
results/internet_like/graph-100-nomean/csv_output_5112/general_study.csv|None|146.815|351.600|194.400|105.946|33.839|403.000|283.000|42.027
results/internet_like/graph-100-nomean/csv_output_5113/general_study.csv|None|150.515|367.700|188.657|110.352|24.634|423.000|302.000|42.271
results/internet_like/graph-100-nomean/csv_output_5114/general_study.csv|None|188.909|376.300|209.820|156.218|15.263|428.000|306.000|44.175
results/internet_like/graph-100-nomean/csv_output_5115/general_study.csv|None|169.214|367.300|199.040|118.833|25.359|420.000|305.000|46.217
results/internet_like/graph-100-nomean/csv_output_5116/general_study.csv|None|135.649|358.600|185.232|109.572|27.777|414.000|297.000|38.676
results/internet_like/graph-100-nomean/csv_output_5117/general_study.csv|None|156.695|365.200|184.454|110.172|25.201|401.000|302.000|35.961
results/internet_like/graph-100-nomean/csv_output_5118/general_study.csv|None|159.614|361.300|186.432|129.127|18.476|393.000|304.000|32.616
results/internet_like/graph-100-nomean/csv_output_5119/general_study.csv|None|153.470|369.000|192.023|111.589|29.954|408.000|303.000|37.358
results/internet_like/graph-100-nomean/csv_output_512/general_study.csv|None|124.256|367.700|159.038|86.752|33.146|418.000|295.000|44.249
results/internet_like/graph-100-nomean/csv_output_5120/general_study.csv|None|127.377|355.200|189.318|103.082|34.430|400.000|289.000|39.633
results/internet_like/graph-100-nomean/csv_output_5121/general_study.csv|None|122.416|353.400|151.856|103.114|21.599|410.000|286.000|39.702
results/internet_like/graph-100-nomean/csv_output_5122/general_study.csv|None|170.511|377.400|192.436|145.094|17.386|415.000|309.000|44.938
results/internet_like/graph-100-nomean/csv_output_5123/general_study.csv|None|169.291|369.500|208.665|112.304|40.077|425.000|294.000|51.251
results/internet_like/graph-100-nomean/csv_output_5124/general_study.csv|None|118.611|354.700|149.157|104.189|17.545|397.000|288.000|37.733
results/internet_like/graph-100-nomean/csv_output_5125/general_study.csv|None|158.663|369.400|180.440|113.120|26.142|406.000|302.000|40.095
results/internet_like/graph-100-nomean/csv_output_5126/general_study.csv|None|190.917|372.100|246.718|113.582|36.960|418.000|303.000|43.657
results/internet_like/graph-100-nomean/csv_output_5127/general_study.csv|None|158.545|363.800|216.285|111.635|38.312|408.000|295.000|40.541
results/internet_like/graph-100-nomean/csv_output_5128/general_study.csv|None|134.193|353.400|169.136|113.138|22.213|412.000|288.000|44.128
results/internet_like/graph-100-nomean/csv_output_5129/general_study.csv|None|167.376|372.900|202.788|111.313|32.097|413.000|300.000|45.562
results/internet_like/graph-100-nomean/csv_output_513/general_study.csv|None|131.702|353.600|154.001|97.559|20.919|407.000|291.000|41.394
results/internet_like/graph-100-nomean/csv_output_5130/general_study.csv|None|143.126|363.600|183.978|107.793|26.687|412.000|294.000|44.365
results/internet_like/graph-100-nomean/csv_output_5131/general_study.csv|None|164.325|363.800|197.315|110.800|28.298|403.000|305.000|34.353
results/internet_like/graph-100-nomean/csv_output_5132/general_study.csv|None|153.723|367.200|198.270|96.733|39.033|414.000|296.000|43.181
results/internet_like/graph-100-nomean/csv_output_5133/general_study.csv|None|172.212|372.700|215.743|112.802|39.070|411.000|300.000|46.323
results/internet_like/graph-100-nomean/csv_output_5134/general_study.csv|None|128.924|349.800|153.016|109.093|27.017|399.000|285.000|39.430
results/internet_like/graph-100-nomean/csv_output_5135/general_study.csv|None|135.384|358.200|170.025|104.763|24.340|400.000|294.000|36.867
results/internet_like/graph-100-nomean/csv_output_5136/general_study.csv|None|119.315|348.600|122.761|105.619|26.318|378.000|298.000|31.932
results/internet_like/graph-100-nomean/csv_output_5137/general_study.csv|None|142.262|355.800|193.879|111.005|35.084|401.000|285.000|43.296
results/internet_like/graph-100-nomean/csv_output_5138/general_study.csv|None|165.875|358.200|194.248|101.545|36.538|413.000|285.000|41.966
results/internet_like/graph-100-nomean/csv_output_5139/general_study.csv|None|140.753|356.900|200.206|102.679|33.369|412.000|283.000|46.865
results/internet_like/graph-100-nomean/csv_output_514/general_study.csv|None|126.508|364.400|171.776|92.682|31.293|413.000|291.000|44.900
results/internet_like/graph-100-nomean/csv_output_5140/general_study.csv|None|140.693|363.600|200.153|108.003|33.211|415.000|295.000|45.599
results/internet_like/graph-100-nomean/csv_output_5141/general_study.csv|None|180.855|373.400|208.424|144.033|20.234|451.000|302.000|49.607
results/internet_like/graph-100-nomean/csv_output_5142/general_study.csv|None|163.538|364.800|203.803|116.371|28.757|402.000|302.000|41.844
results/internet_like/graph-100-nomean/csv_output_5143/general_study.csv|None|140.277|349.500|179.571|101.566|33.362|397.000|290.000|42.643
results/internet_like/graph-100-nomean/csv_output_5144/general_study.csv|None|173.726|378.100|209.131|131.230|30.342|420.000|303.000|51.920
results/internet_like/graph-100-nomean/csv_output_5145/general_study.csv|None|155.136|365.100|186.435|113.915|27.228|408.000|295.000|45.028
results/internet_like/graph-100-nomean/csv_output_5146/general_study.csv|None|176.350|376.200|193.843|114.951|25.810|416.000|307.000|44.434
results/internet_like/graph-100-nomean/csv_output_5147/general_study.csv|None|170.361|351.800|224.379|113.904|48.397|400.000|286.000|39.613
results/internet_like/graph-100-nomean/csv_output_5148/general_study.csv|None|159.712|356.000|210.762|110.786|35.185|414.000|296.000|46.072
results/internet_like/graph-100-nomean/csv_output_5149/general_study.csv|None|171.136|364.100|188.632|120.225|21.949|403.000|302.000|33.753
results/internet_like/graph-100-nomean/csv_output_515/general_study.csv|None|127.208|352.500|164.781|89.637|32.776|407.000|291.000|40.364
results/internet_like/graph-100-nomean/csv_output_5150/general_study.csv|None|174.958|367.700|205.039|116.990|33.086|414.000|295.000|50.790
results/internet_like/graph-100-nomean/csv_output_5151/general_study.csv|None|138.197|351.100|177.093|104.155|32.249|423.000|285.000|48.792
results/internet_like/graph-100-nomean/csv_output_5152/general_study.csv|None|173.114|368.900|198.834|108.057|25.714|408.000|298.000|42.887
results/internet_like/graph-100-nomean/csv_output_5153/general_study.csv|None|146.312|360.900|182.122|105.638|28.892|397.000|302.000|32.913
results/internet_like/graph-100-nomean/csv_output_5154/general_study.csv|None|140.386|363.800|193.347|105.120|32.518|411.000|293.000|42.934
results/internet_like/graph-100-nomean/csv_output_5155/general_study.csv|None|140.073|360.300|176.921|106.592|29.096|408.000|287.000|45.970
results/internet_like/graph-100-nomean/csv_output_5156/general_study.csv|None|177.523|372.700|203.462|106.739|33.446|415.000|305.000|40.692
results/internet_like/graph-100-nomean/csv_output_5157/general_study.csv|None|133.647|351.500|184.358|104.132|33.744|402.000|285.000|39.444
results/internet_like/graph-100-nomean/csv_output_5158/general_study.csv|None|162.292|364.600|187.891|101.129|30.847|415.000|294.000|40.035
results/internet_like/graph-100-nomean/csv_output_5159/general_study.csv|None|179.391|372.500|208.057|114.118|34.084|411.000|299.000|41.285
results/internet_like/graph-100-nomean/csv_output_516/general_study.csv|None|156.135|366.100|180.623|103.284|22.953|409.000|299.000|42.702
results/internet_like/graph-100-nomean/csv_output_5160/general_study.csv|None|146.466|352.900|173.739|107.720|31.583|415.000|284.000|43.645
results/internet_like/graph-100-nomean/csv_output_5161/general_study.csv|None|171.388|369.700|194.584|106.562|32.307|400.000|307.000|37.961
results/internet_like/graph-100-nomean/csv_output_5162/general_study.csv|None|184.755|370.100|204.591|117.529|31.505|401.000|303.000|40.725
results/internet_like/graph-100-nomean/csv_output_5163/general_study.csv|None|134.614|365.700|194.793|104.716|40.223|405.000|294.000|49.928
results/internet_like/graph-100-nomean/csv_output_5164/general_study.csv|None|113.008|357.400|117.974|105.832|3.842|405.000|296.000|36.042
results/internet_like/graph-100-nomean/csv_output_5165/general_study.csv|None|127.799|359.700|176.951|101.225|31.642|406.000|290.000|42.292
results/internet_like/graph-100-nomean/csv_output_5166/general_study.csv|None|142.773|346.800|170.367|110.538|24.731|383.000|288.000|36.918
results/internet_like/graph-100-nomean/csv_output_5167/general_study.csv|None|151.199|366.200|193.431|98.841|46.301|417.000|286.000|49.797
results/internet_like/graph-100-nomean/csv_output_5168/general_study.csv|None|141.226|361.600|165.190|108.357|33.157|416.000|286.000|46.472
results/internet_like/graph-100-nomean/csv_output_5169/general_study.csv|None|166.843|371.600|198.025|113.207|29.784|405.000|300.000|41.587
results/internet_like/graph-100-nomean/csv_output_517/general_study.csv|None|117.674|360.700|130.748|97.196|17.308|403.000|296.000|36.033
results/internet_like/graph-100-nomean/csv_output_5170/general_study.csv|None|160.921|365.100|202.927|114.978|30.801|403.000|304.000|35.554
results/internet_like/graph-100-nomean/csv_output_5171/general_study.csv|None|121.942|363.300|163.791|95.929|27.104|409.000|292.000|42.809
results/internet_like/graph-100-nomean/csv_output_5172/general_study.csv|None|160.143|368.800|193.402|110.104|32.319|400.000|304.000|49.418
results/internet_like/graph-100-nomean/csv_output_5173/general_study.csv|None|149.672|365.300|174.496|95.572|30.835|413.000|288.000|44.724
results/internet_like/graph-100-nomean/csv_output_5174/general_study.csv|None|137.062|365.300|179.403|102.660|32.463|409.000|297.000|40.346
results/internet_like/graph-100-nomean/csv_output_5175/general_study.csv|None|133.207|362.500|167.869|110.711|28.518|399.000|298.000|38.482
results/internet_like/graph-100-nomean/csv_output_5176/general_study.csv|None|152.593|358.000|198.513|115.076|35.361|408.000|298.000|37.868
results/internet_like/graph-100-nomean/csv_output_5177/general_study.csv|None|124.914|357.200|180.163|102.985|29.220|403.000|291.000|42.724
results/internet_like/graph-100-nomean/csv_output_5178/general_study.csv|None|151.150|353.900|183.307|101.930|31.555|388.000|289.000|36.443
results/internet_like/graph-100-nomean/csv_output_5179/general_study.csv|None|137.588|363.900|191.262|96.437|37.299|410.000|289.000|53.144
results/internet_like/graph-100-nomean/csv_output_518/general_study.csv|None|126.141|368.700|149.045|97.583|23.954|406.000|299.000|44.553
results/internet_like/graph-100-nomean/csv_output_5180/general_study.csv|None|170.241|373.000|202.544|104.185|32.653|418.000|285.000|44.070
results/internet_like/graph-100-nomean/csv_output_5181/general_study.csv|None|157.960|358.000|192.615|100.965|33.514|410.000|287.000|43.511
results/internet_like/graph-100-nomean/csv_output_5182/general_study.csv|None|156.725|364.600|177.745|116.305|20.902|406.000|299.000|44.907
results/internet_like/graph-100-nomean/csv_output_5183/general_study.csv|None|138.659|355.200|205.580|108.745|40.042|407.000|288.000|49.325
results/internet_like/graph-100-nomean/csv_output_5184/general_study.csv|None|124.197|345.400|161.458|106.379|21.973|370.000|287.000|39.510
results/internet_like/graph-100-nomean/csv_output_5185/general_study.csv|None|138.979|359.300|202.051|103.437|42.005|416.000|285.000|47.569
results/internet_like/graph-100-nomean/csv_output_5186/general_study.csv|None|129.600|361.500|182.732|101.737|34.619|410.000|290.000|48.030
results/internet_like/graph-100-nomean/csv_output_5187/general_study.csv|None|161.915|369.600|182.453|132.343|16.577|406.000|302.000|42.488
results/internet_like/graph-100-nomean/csv_output_5188/general_study.csv|None|138.815|354.800|194.485|105.042|32.931|412.000|286.000|41.364
results/internet_like/graph-100-nomean/csv_output_5189/general_study.csv|None|139.916|354.900|184.859|99.673|31.363|396.000|288.000|39.939
results/internet_like/graph-100-nomean/csv_output_519/general_study.csv|None|126.884|363.900|160.377|91.771|24.068|411.000|287.000|45.973
results/internet_like/graph-100-nomean/csv_output_5190/general_study.csv|None|126.828|360.500|160.131|97.050|25.138|404.000|290.000|41.800
results/internet_like/graph-100-nomean/csv_output_5191/general_study.csv|None|137.421|362.400|169.773|99.634|29.145|410.000|295.000|41.461
results/internet_like/graph-100-nomean/csv_output_5192/general_study.csv|None|138.394|363.500|200.428|96.370|44.569|411.000|290.000|45.156
results/internet_like/graph-100-nomean/csv_output_5193/general_study.csv|None|135.392|364.100|186.720|103.010|29.538|418.000|291.000|43.579
results/internet_like/graph-100-nomean/csv_output_5194/general_study.csv|None|127.134|351.500|147.510|111.628|13.331|374.000|296.000|32.367
results/internet_like/graph-100-nomean/csv_output_5195/general_study.csv|None|129.246|354.300|162.000|100.163|26.920|384.000|292.000|34.240
results/internet_like/graph-100-nomean/csv_output_5196/general_study.csv|None|171.745|369.300|187.802|144.796|13.961|420.000|304.000|48.689
results/internet_like/graph-100-nomean/csv_output_5197/general_study.csv|None|143.191|363.000|175.542|124.281|17.534|405.000|300.000|40.603
results/internet_like/graph-100-nomean/csv_output_5198/general_study.csv|None|163.524|368.000|181.649|121.777|36.734|410.000|299.000|41.862
results/internet_like/graph-100-nomean/csv_output_5199/general_study.csv|None|150.161|356.000|198.105|108.234|40.328|411.000|285.000|40.373
results/internet_like/graph-100-nomean/csv_output_52/general_study.csv|None|28.809|357.800|33.611|21.007|4.145|408.000|306.000|37.440
results/internet_like/graph-100-nomean/csv_output_520/general_study.csv|None|148.076|371.500|170.927|94.886|27.484|407.000|307.000|39.963
results/internet_like/graph-100-nomean/csv_output_5200/general_study.csv|None|162.061|371.800|181.248|126.901|19.713|409.000|299.000|42.379
results/internet_like/graph-100-nomean/csv_output_5201/general_study.csv|None|16.769|364.100|18.601|13.656|1.540|405.000|291.000|44.807
results/internet_like/graph-100-nomean/csv_output_5202/general_study.csv|None|16.834|372.600|19.686|14.488|1.953|441.000|288.000|55.845
results/internet_like/graph-100-nomean/csv_output_5203/general_study.csv|None|18.602|362.400|20.426|15.350|1.526|424.000|311.000|40.584
results/internet_like/graph-100-nomean/csv_output_5204/general_study.csv|None|16.768|368.900|19.540|13.804|2.053|404.000|292.000|40.233
results/internet_like/graph-100-nomean/csv_output_5205/general_study.csv|None|15.664|354.700|16.903|13.051|1.215|418.000|283.000|48.728
results/internet_like/graph-100-nomean/csv_output_5206/general_study.csv|None|17.001|373.100|18.110|15.814|1.273|421.000|300.000|40.850
results/internet_like/graph-100-nomean/csv_output_5207/general_study.csv|None|18.404|371.400|20.743|17.214|1.376|417.000|310.000|37.929
results/internet_like/graph-100-nomean/csv_output_5208/general_study.csv|None|18.011|351.400|19.463|15.736|1.124|408.000|293.000|41.005
results/internet_like/graph-100-nomean/csv_output_5209/general_study.csv|None|15.904|361.500|17.293|13.016|1.159|405.000|298.000|46.373
results/internet_like/graph-100-nomean/csv_output_521/general_study.csv|None|148.390|368.600|175.661|95.664|29.390|409.000|302.000|40.297
results/internet_like/graph-100-nomean/csv_output_5210/general_study.csv|None|16.456|374.700|18.397|12.819|1.716|408.000|301.000|39.337
results/internet_like/graph-100-nomean/csv_output_5211/general_study.csv|None|18.555|369.500|20.450|14.356|2.086|407.000|293.000|39.958
results/internet_like/graph-100-nomean/csv_output_5212/general_study.csv|None|20.438|375.500|22.418|18.517|1.338|423.000|324.000|34.604
results/internet_like/graph-100-nomean/csv_output_5213/general_study.csv|None|16.815|378.200|19.966|15.475|1.745|439.000|287.000|47.768
results/internet_like/graph-100-nomean/csv_output_5214/general_study.csv|None|19.712|363.800|23.828|15.108|2.648|421.000|287.000|50.436
results/internet_like/graph-100-nomean/csv_output_5215/general_study.csv|None|19.185|360.200|21.662|15.806|1.748|406.000|301.000|37.865
results/internet_like/graph-100-nomean/csv_output_5216/general_study.csv|None|21.714|385.100|22.456|18.345|1.296|422.000|330.000|37.144
results/internet_like/graph-100-nomean/csv_output_5217/general_study.csv|None|16.424|372.800|18.025|12.233|1.852|426.000|308.000|46.714
results/internet_like/graph-100-nomean/csv_output_5218/general_study.csv|None|17.839|355.500|20.396|15.157|1.816|426.000|294.000|42.877
results/internet_like/graph-100-nomean/csv_output_5219/general_study.csv|None|18.541|358.600|20.248|15.016|1.951|412.000|298.000|40.502
results/internet_like/graph-100-nomean/csv_output_522/general_study.csv|None|132.701|364.000|163.039|88.256|30.394|418.000|292.000|42.974
results/internet_like/graph-100-nomean/csv_output_5220/general_study.csv|None|15.799|361.300|17.856|13.884|1.436|422.000|298.000|46.992
results/internet_like/graph-100-nomean/csv_output_5221/general_study.csv|None|18.043|360.300|19.729|16.844|0.945|396.000|301.000|34.270
results/internet_like/graph-100-nomean/csv_output_5222/general_study.csv|None|19.700|370.800|22.366|16.516|2.297|428.000|307.000|40.360
results/internet_like/graph-100-nomean/csv_output_5223/general_study.csv|None|16.214|372.900|18.271|13.565|1.780|423.000|301.000|49.482
results/internet_like/graph-100-nomean/csv_output_5224/general_study.csv|None|19.405|362.500|21.653|17.194|1.355|397.000|301.000|30.326
results/internet_like/graph-100-nomean/csv_output_5225/general_study.csv|None|17.984|357.800|21.683|14.937|2.107|423.000|302.000|43.025
results/internet_like/graph-100-nomean/csv_output_5226/general_study.csv|None|16.284|364.600|17.019|14.062|1.199|403.000|295.000|38.383
results/internet_like/graph-100-nomean/csv_output_5227/general_study.csv|None|19.545|377.500|21.711|16.271|2.375|436.000|307.000|48.847
results/internet_like/graph-100-nomean/csv_output_5228/general_study.csv|None|19.719|362.700|21.958|16.948|1.436|407.000|309.000|36.233
results/internet_like/graph-100-nomean/csv_output_5229/general_study.csv|None|16.197|368.700|17.133|13.604|1.744|418.000|300.000|41.802
results/internet_like/graph-100-nomean/csv_output_523/general_study.csv|None|142.480|366.500|162.661|109.472|16.717|416.000|300.000|39.568
results/internet_like/graph-100-nomean/csv_output_5230/general_study.csv|None|18.487|364.800|21.255|15.053|1.992|409.000|301.000|35.721
results/internet_like/graph-100-nomean/csv_output_5231/general_study.csv|None|19.806|371.100|21.287|18.389|1.550|417.000|300.000|42.160
results/internet_like/graph-100-nomean/csv_output_5232/general_study.csv|None|17.993|356.200|19.603|14.636|1.432|403.000|296.000|37.688
