id|mrai|avg_time|avg_msg
results/internet_like/graph-100-nomean/csv_output_5770/general_study.csv|None|115.266|322.455
results/internet_like/graph-100-nomean/csv_output_5771/general_study.csv|None|125.037|324.273
results/internet_like/graph-100-nomean/csv_output_5772/general_study.csv|None|123.801|326
results/internet_like/graph-100-nomean/csv_output_5773/general_study.csv|None|142.171|331.545
results/internet_like/graph-100-nomean/csv_output_5774/general_study.csv|None|124.056|332.909
results/internet_like/graph-100-nomean/csv_output_5775/general_study.csv|None|152.428|331.636
results/internet_like/graph-100-nomean/csv_output_5776/general_study.csv|None|131.447|323.182
results/internet_like/graph-100-nomean/csv_output_5777/general_study.csv|None|124.531|330.545
results/internet_like/graph-100-nomean/csv_output_5778/general_study.csv|None|122.445|321.455
results/internet_like/graph-100-nomean/csv_output_5779/general_study.csv|None|130.471|328.545
results/internet_like/graph-100-nomean/csv_output_578/general_study.csv|None|134.896|327.818
results/internet_like/graph-100-nomean/csv_output_5780/general_study.csv|None|126.81|325.909
results/internet_like/graph-100-nomean/csv_output_5781/general_study.csv|None|139.442|324.818
results/internet_like/graph-100-nomean/csv_output_5782/general_study.csv|None|130.453|328.909
results/internet_like/graph-100-nomean/csv_output_5783/general_study.csv|None|119.403|320.091
results/internet_like/graph-100-nomean/csv_output_5784/general_study.csv|None|110.029|318.455
results/internet_like/graph-100-nomean/csv_output_5785/general_study.csv|None|115.265|324.636
results/internet_like/graph-100-nomean/csv_output_5786/general_study.csv|None|147.42|338.909
results/internet_like/graph-100-nomean/csv_output_5787/general_study.csv|None|126.14|330.364
results/internet_like/graph-100-nomean/csv_output_5788/general_study.csv|None|158.495|341.455
results/internet_like/graph-100-nomean/csv_output_5789/general_study.csv|None|124.578|325.636
results/internet_like/graph-100-nomean/csv_output_579/general_study.csv|None|108.592|326.818
results/internet_like/graph-100-nomean/csv_output_5790/general_study.csv|None|115.853|325.091
results/internet_like/graph-100-nomean/csv_output_5791/general_study.csv|None|136.48|333.455
results/internet_like/graph-100-nomean/csv_output_5792/general_study.csv|None|119.981|321.091
results/internet_like/graph-100-nomean/csv_output_5793/general_study.csv|None|116.341|325.182
results/internet_like/graph-100-nomean/csv_output_5794/general_study.csv|None|160.949|334.273
results/internet_like/graph-100-nomean/csv_output_5795/general_study.csv|None|131.036|332.545
results/internet_like/graph-100-nomean/csv_output_5796/general_study.csv|None|142.272|328.727
results/internet_like/graph-100-nomean/csv_output_5797/general_study.csv|None|114.379|325
results/internet_like/graph-100-nomean/csv_output_5798/general_study.csv|None|132.912|330.545
results/internet_like/graph-100-nomean/csv_output_5799/general_study.csv|None|155.74|333.091
results/internet_like/graph-100-nomean/csv_output_58/general_study.csv|None|27.5755|324
results/internet_like/graph-100-nomean/csv_output_580/general_study.csv|None|124.154|326.455
results/internet_like/graph-100-nomean/csv_output_5800/general_study.csv|None|119.313|325.818
results/internet_like/graph-100-nomean/csv_output_5801/general_study.csv|None|143.386|324
results/internet_like/graph-100-nomean/csv_output_5802/general_study.csv|None|123.322|320.818
results/internet_like/graph-100-nomean/csv_output_5803/general_study.csv|None|127.433|323.727
results/internet_like/graph-100-nomean/csv_output_5804/general_study.csv|None|173.572|337.455
results/internet_like/graph-100-nomean/csv_output_5805/general_study.csv|None|157.666|332
results/internet_like/graph-100-nomean/csv_output_5806/general_study.csv|None|131.669|325
results/internet_like/graph-100-nomean/csv_output_5807/general_study.csv|None|164.861|339.364
results/internet_like/graph-100-nomean/csv_output_5808/general_study.csv|None|159.986|338.727
results/internet_like/graph-100-nomean/csv_output_5809/general_study.csv|None|156.161|335.818
results/internet_like/graph-100-nomean/csv_output_581/general_study.csv|None|107.22|318.727
results/internet_like/graph-100-nomean/csv_output_5810/general_study.csv|None|146.889|333.455
results/internet_like/graph-100-nomean/csv_output_5811/general_study.csv|None|144.485|333.727
results/internet_like/graph-100-nomean/csv_output_5812/general_study.csv|None|170.371|335.727
results/internet_like/graph-100-nomean/csv_output_5813/general_study.csv|None|128.004|318.909
results/internet_like/graph-100-nomean/csv_output_5814/general_study.csv|None|151.545|335.636
results/internet_like/graph-100-nomean/csv_output_5815/general_study.csv|None|128.643|324
results/internet_like/graph-100-nomean/csv_output_5816/general_study.csv|None|158.539|330.364
results/internet_like/graph-100-nomean/csv_output_5817/general_study.csv|None|169.087|333.364
results/internet_like/graph-100-nomean/csv_output_5818/general_study.csv|None|161.81|339.455
results/internet_like/graph-100-nomean/csv_output_5819/general_study.csv|None|148.685|331.455
results/internet_like/graph-100-nomean/csv_output_582/general_study.csv|None|106.94|326.636
results/internet_like/graph-100-nomean/csv_output_5820/general_study.csv|None|138.963|327.273
results/internet_like/graph-100-nomean/csv_output_5821/general_study.csv|None|187.258|337.636
results/internet_like/graph-100-nomean/csv_output_5822/general_study.csv|None|138.551|337.909
results/internet_like/graph-100-nomean/csv_output_5823/general_study.csv|None|185.535|341.727
results/internet_like/graph-100-nomean/csv_output_5824/general_study.csv|None|142.385|327.545
results/internet_like/graph-100-nomean/csv_output_5825/general_study.csv|None|139.535|336.818
results/internet_like/graph-100-nomean/csv_output_5826/general_study.csv|None|141.061|322.909
results/internet_like/graph-100-nomean/csv_output_5827/general_study.csv|None|161.58|335.545
results/internet_like/graph-100-nomean/csv_output_5828/general_study.csv|None|144.742|330.091
results/internet_like/graph-100-nomean/csv_output_5829/general_study.csv|None|155.412|336.818
results/internet_like/graph-100-nomean/csv_output_583/general_study.csv|None|88.8535|311.182
results/internet_like/graph-100-nomean/csv_output_5830/general_study.csv|None|139.235|333.364
results/internet_like/graph-100-nomean/csv_output_5831/general_study.csv|None|134.866|324.727
results/internet_like/graph-100-nomean/csv_output_5832/general_study.csv|None|132.507|324.818
results/internet_like/graph-100-nomean/csv_output_5833/general_study.csv|None|129.888|320.455
results/internet_like/graph-100-nomean/csv_output_5834/general_study.csv|None|153.013|336.273
results/internet_like/graph-100-nomean/csv_output_5835/general_study.csv|None|134.391|336.545
results/internet_like/graph-100-nomean/csv_output_5836/general_study.csv|None|170.873|332.091
results/internet_like/graph-100-nomean/csv_output_5837/general_study.csv|None|174.075|337.091
results/internet_like/graph-100-nomean/csv_output_5838/general_study.csv|None|121.051|328.818
results/internet_like/graph-100-nomean/csv_output_5839/general_study.csv|None|112.057|324.636
results/internet_like/graph-100-nomean/csv_output_584/general_study.csv|None|102.61|326.091
results/internet_like/graph-100-nomean/csv_output_5840/general_study.csv|None|125.216|331
results/internet_like/graph-100-nomean/csv_output_5841/general_study.csv|None|124.611|332
results/internet_like/graph-100-nomean/csv_output_5842/general_study.csv|None|168.506|335.818
results/internet_like/graph-100-nomean/csv_output_5843/general_study.csv|None|148.303|329.364
results/internet_like/graph-100-nomean/csv_output_5844/general_study.csv|None|129.654|333.636
results/internet_like/graph-100-nomean/csv_output_5845/general_study.csv|None|117.138|329.364
results/internet_like/graph-100-nomean/csv_output_5846/general_study.csv|None|136.528|335.455
results/internet_like/graph-100-nomean/csv_output_5847/general_study.csv|None|111.362|323
results/internet_like/graph-100-nomean/csv_output_5848/general_study.csv|None|131.898|323.364
results/internet_like/graph-100-nomean/csv_output_5849/general_study.csv|None|150.788|333
results/internet_like/graph-100-nomean/csv_output_585/general_study.csv|None|132.695|338.455
results/internet_like/graph-100-nomean/csv_output_5850/general_study.csv|None|131.107|328.364
results/internet_like/graph-100-nomean/csv_output_5851/general_study.csv|None|174.1|326.455
results/internet_like/graph-100-nomean/csv_output_5852/general_study.csv|None|127.457|329.636
results/internet_like/graph-100-nomean/csv_output_5853/general_study.csv|None|119.117|324
results/internet_like/graph-100-nomean/csv_output_5854/general_study.csv|None|132.625|325.545
results/internet_like/graph-100-nomean/csv_output_5855/general_study.csv|None|170.314|340.545
results/internet_like/graph-100-nomean/csv_output_5856/general_study.csv|None|147.302|329.364
results/internet_like/graph-100-nomean/csv_output_5857/general_study.csv|None|107.354|322.364
results/internet_like/graph-100-nomean/csv_output_5858/general_study.csv|None|127.443|326.273
results/internet_like/graph-100-nomean/csv_output_5859/general_study.csv|None|129.218|318.273
results/internet_like/graph-100-nomean/csv_output_586/general_study.csv|None|119.205|337
results/internet_like/graph-100-nomean/csv_output_5860/general_study.csv|None|129.532|328.182
results/internet_like/graph-100-nomean/csv_output_5861/general_study.csv|None|130.956|328.818
results/internet_like/graph-100-nomean/csv_output_5862/general_study.csv|None|142.549|330
results/internet_like/graph-100-nomean/csv_output_5863/general_study.csv|None|166.542|331.182
results/internet_like/graph-100-nomean/csv_output_5864/general_study.csv|None|158.334|329.182
results/internet_like/graph-100-nomean/csv_output_5865/general_study.csv|None|144.802|335.182
results/internet_like/graph-100-nomean/csv_output_5866/general_study.csv|None|112.418|326
results/internet_like/graph-100-nomean/csv_output_5867/general_study.csv|None|147.886|331.727
results/internet_like/graph-100-nomean/csv_output_5868/general_study.csv|None|145.865|326.091
results/internet_like/graph-100-nomean/csv_output_5869/general_study.csv|None|142.879|328.545
results/internet_like/graph-100-nomean/csv_output_587/general_study.csv|None|96.1318|316.818
results/internet_like/graph-100-nomean/csv_output_5870/general_study.csv|None|129.565|322.909
results/internet_like/graph-100-nomean/csv_output_5871/general_study.csv|None|138.714|334.818
results/internet_like/graph-100-nomean/csv_output_5872/general_study.csv|None|151.247|329.727
results/internet_like/graph-100-nomean/csv_output_5873/general_study.csv|None|138.944|327.909
results/internet_like/graph-100-nomean/csv_output_5874/general_study.csv|None|142.128|325.091
results/internet_like/graph-100-nomean/csv_output_5875/general_study.csv|None|158.164|340.909
results/internet_like/graph-100-nomean/csv_output_5876/general_study.csv|None|141.624|338.545
results/internet_like/graph-100-nomean/csv_output_5877/general_study.csv|None|108.591|318.727
results/internet_like/graph-100-nomean/csv_output_5878/general_study.csv|None|152.883|336.182
results/internet_like/graph-100-nomean/csv_output_5879/general_study.csv|None|159.306|327.091
results/internet_like/graph-100-nomean/csv_output_588/general_study.csv|None|127.914|333.091
results/internet_like/graph-100-nomean/csv_output_5880/general_study.csv|None|128.719|318.182
results/internet_like/graph-100-nomean/csv_output_5881/general_study.csv|None|139.313|333
results/internet_like/graph-100-nomean/csv_output_5882/general_study.csv|None|135.436|331.636
results/internet_like/graph-100-nomean/csv_output_5883/general_study.csv|None|151.73|329.273
results/internet_like/graph-100-nomean/csv_output_5884/general_study.csv|None|145.351|326.091
results/internet_like/graph-100-nomean/csv_output_5885/general_study.csv|None|149.96|330.364
results/internet_like/graph-100-nomean/csv_output_5886/general_study.csv|None|148.935|330.909
results/internet_like/graph-100-nomean/csv_output_5887/general_study.csv|None|171.742|331.818
results/internet_like/graph-100-nomean/csv_output_5888/general_study.csv|None|123.809|326.818
results/internet_like/graph-100-nomean/csv_output_5889/general_study.csv|None|129.131|318.273
results/internet_like/graph-100-nomean/csv_output_589/general_study.csv|None|100.837|328.545
results/internet_like/graph-100-nomean/csv_output_5890/general_study.csv|None|152.694|327.091
results/internet_like/graph-100-nomean/csv_output_5891/general_study.csv|None|151.913|331.636
results/internet_like/graph-100-nomean/csv_output_5892/general_study.csv|None|152.283|323.455
results/internet_like/graph-100-nomean/csv_output_5893/general_study.csv|None|140.248|331.545
results/internet_like/graph-100-nomean/csv_output_5894/general_study.csv|None|166.828|337.545
results/internet_like/graph-100-nomean/csv_output_5895/general_study.csv|None|146.677|332.545
results/internet_like/graph-100-nomean/csv_output_5896/general_study.csv|None|112.507|314.455
results/internet_like/graph-100-nomean/csv_output_5897/general_study.csv|None|161.659|337.364
results/internet_like/graph-100-nomean/csv_output_5898/general_study.csv|None|117.572|324.182
results/internet_like/graph-100-nomean/csv_output_5899/general_study.csv|None|161.7|338.182
results/internet_like/graph-100-nomean/csv_output_59/general_study.csv|None|26.3193|334
results/internet_like/graph-100-nomean/csv_output_590/general_study.csv|None|131.882|335.727
results/internet_like/graph-100-nomean/csv_output_5900/general_study.csv|None|151.535|339.182
results/internet_like/graph-100-nomean/csv_output_5901/general_study.csv|None|103.542|328.273
results/internet_like/graph-100-nomean/csv_output_5902/general_study.csv|None|90.0171|317.364
results/internet_like/graph-100-nomean/csv_output_5903/general_study.csv|None|85.4707|324.182
results/internet_like/graph-100-nomean/csv_output_5904/general_study.csv|None|91.1809|322.818
results/internet_like/graph-100-nomean/csv_output_5905/general_study.csv|None|105.829|339
results/internet_like/graph-100-nomean/csv_output_5906/general_study.csv|None|121.192|327.636
results/internet_like/graph-100-nomean/csv_output_5907/general_study.csv|None|103.873|325.182
results/internet_like/graph-100-nomean/csv_output_5908/general_study.csv|None|94.05|319.909
results/internet_like/graph-100-nomean/csv_output_5909/general_study.csv|None|104.413|315.455
results/internet_like/graph-100-nomean/csv_output_591/general_study.csv|None|103.953|325.364
results/internet_like/graph-100-nomean/csv_output_5910/general_study.csv|None|109.876|337.545
results/internet_like/graph-100-nomean/csv_output_5911/general_study.csv|None|118.336|330.909
results/internet_like/graph-100-nomean/csv_output_5912/general_study.csv|None|86.1886|316.727
results/internet_like/graph-100-nomean/csv_output_5913/general_study.csv|None|94.7074|323
results/internet_like/graph-100-nomean/csv_output_5914/general_study.csv|None|119.844|336.727
results/internet_like/graph-100-nomean/csv_output_5915/general_study.csv|None|85.93|322.727
results/internet_like/graph-100-nomean/csv_output_5916/general_study.csv|None|107.409|326.182
results/internet_like/graph-100-nomean/csv_output_5917/general_study.csv|None|123.353|339.091
results/internet_like/graph-100-nomean/csv_output_5918/general_study.csv|None|93.3111|318.636
results/internet_like/graph-100-nomean/csv_output_5919/general_study.csv|None|104.618|327.091
results/internet_like/graph-100-nomean/csv_output_592/general_study.csv|None|118.726|328.727
results/internet_like/graph-100-nomean/csv_output_5920/general_study.csv|None|136.206|335.636
results/internet_like/graph-100-nomean/csv_output_5921/general_study.csv|None|102.338|329.636
results/internet_like/graph-100-nomean/csv_output_5922/general_study.csv|None|88.9028|328.636
results/internet_like/graph-100-nomean/csv_output_593/general_study.csv|None|117.644|315.909
results/internet_like/graph-100-nomean/csv_output_5931/general_study.csv|None|103.003|328.909
results/internet_like/graph-100-nomean/csv_output_5932/general_study.csv|None|85.5561|319.545
results/internet_like/graph-100-nomean/csv_output_594/general_study.csv|None|114.408|328.273
results/internet_like/graph-100-nomean/csv_output_595/general_study.csv|None|129.073|326
results/internet_like/graph-100-nomean/csv_output_596/general_study.csv|None|129.235|338.182
results/internet_like/graph-100-nomean/csv_output_597/general_study.csv|None|115.453|329.182
results/internet_like/graph-100-nomean/csv_output_598/general_study.csv|None|144.298|344.455
results/internet_like/graph-100-nomean/csv_output_599/general_study.csv|None|92.5237|322.636
results/internet_like/graph-100-nomean/csv_output_6/general_study.csv|None|26.9858|320.909
results/internet_like/graph-100-nomean/csv_output_60/general_study.csv|None|29.6308|335.636
results/internet_like/graph-100-nomean/csv_output_600/general_study.csv|None|96.7788|318.818
results/internet_like/graph-100-nomean/csv_output_601/general_study.csv|None|78.4458|325.909
results/internet_like/graph-100-nomean/csv_output_602/general_study.csv|None|72.9288|315.636
results/internet_like/graph-100-nomean/csv_output_603/general_study.csv|None|79.8177|321.636
results/internet_like/graph-100-nomean/csv_output_604/general_study.csv|None|85.7348|329.182
results/internet_like/graph-100-nomean/csv_output_605/general_study.csv|None|101.759|337.909
results/internet_like/graph-100-nomean/csv_output_606/general_study.csv|None|90.5286|329.636
results/internet_like/graph-100-nomean/csv_output_607/general_study.csv|None|108.153|341.455
results/internet_like/graph-100-nomean/csv_output_608/general_study.csv|None|74.764|320.909
results/internet_like/graph-100-nomean/csv_output_609/general_study.csv|None|70.8128|313.727
results/internet_like/graph-100-nomean/csv_output_61/general_study.csv|None|21.9954|333.455
results/internet_like/graph-100-nomean/csv_output_610/general_study.csv|None|86.0129|325.364
results/internet_like/graph-100-nomean/csv_output_611/general_study.csv|None|83.0252|329.364
results/internet_like/graph-100-nomean/csv_output_612/general_study.csv|None|99.9937|331.273
results/internet_like/graph-100-nomean/csv_output_613/general_study.csv|None|98.9661|342.364
results/internet_like/graph-100-nomean/csv_output_614/general_study.csv|None|90.299|332.909
results/internet_like/graph-100-nomean/csv_output_615/general_study.csv|None|76.6076|324.182
results/internet_like/graph-100-nomean/csv_output_616/general_study.csv|None|102.015|336.818
results/internet_like/graph-100-nomean/csv_output_617/general_study.csv|None|85.8076|326.727
results/internet_like/graph-100-nomean/csv_output_618/general_study.csv|None|84.3859|328.727
results/internet_like/graph-100-nomean/csv_output_619/general_study.csv|None|114.796|339.091
results/internet_like/graph-100-nomean/csv_output_62/general_study.csv|None|28.0917|329.727
results/internet_like/graph-100-nomean/csv_output_620/general_study.csv|None|78.8547|321.455
results/internet_like/graph-100-nomean/csv_output_621/general_study.csv|None|81.1509|327.182
results/internet_like/graph-100-nomean/csv_output_622/general_study.csv|None|95.792|335.909
results/internet_like/graph-100-nomean/csv_output_623/general_study.csv|None|79.5359|319.364
results/internet_like/graph-100-nomean/csv_output_624/general_study.csv|None|101.969|337.091
results/internet_like/graph-100-nomean/csv_output_625/general_study.csv|None|84.893|329.727
results/internet_like/graph-100-nomean/csv_output_626/general_study.csv|None|74.475|327.273
results/internet_like/graph-100-nomean/csv_output_627/general_study.csv|None|89.8196|332.545
results/internet_like/graph-100-nomean/csv_output_628/general_study.csv|None|75.5471|323.091
results/internet_like/graph-100-nomean/csv_output_629/general_study.csv|None|91.6615|326.636
results/internet_like/graph-100-nomean/csv_output_63/general_study.csv|None|22.7637|322.455
results/internet_like/graph-100-nomean/csv_output_630/general_study.csv|None|80.3938|327.273
results/internet_like/graph-100-nomean/csv_output_631/general_study.csv|None|96.2454|332.364
results/internet_like/graph-100-nomean/csv_output_632/general_study.csv|None|87.7347|321.818
results/internet_like/graph-100-nomean/csv_output_633/general_study.csv|None|98.011|328.455
results/internet_like/graph-100-nomean/csv_output_634/general_study.csv|None|85.3256|326.182
results/internet_like/graph-100-nomean/csv_output_635/general_study.csv|None|103.72|340.636
results/internet_like/graph-100-nomean/csv_output_636/general_study.csv|None|83.5029|332
results/internet_like/graph-100-nomean/csv_output_637/general_study.csv|None|76.9648|321.909
results/internet_like/graph-100-nomean/csv_output_638/general_study.csv|None|64.3857|330
results/internet_like/graph-100-nomean/csv_output_639/general_study.csv|None|102.334|339.818
results/internet_like/graph-100-nomean/csv_output_64/general_study.csv|None|26.0554|326.273
results/internet_like/graph-100-nomean/csv_output_640/general_study.csv|None|117.208|337.909
results/internet_like/graph-100-nomean/csv_output_641/general_study.csv|None|79.4628|314
results/internet_like/graph-100-nomean/csv_output_642/general_study.csv|None|76.1926|323.909
results/internet_like/graph-100-nomean/csv_output_643/general_study.csv|None|103.257|338.909
results/internet_like/graph-100-nomean/csv_output_644/general_study.csv|None|83.0249|326
results/internet_like/graph-100-nomean/csv_output_645/general_study.csv|None|82.3895|314
results/internet_like/graph-100-nomean/csv_output_646/general_study.csv|None|82.6962|321
results/internet_like/graph-100-nomean/csv_output_647/general_study.csv|None|72.7616|321.273
results/internet_like/graph-100-nomean/csv_output_648/general_study.csv|None|86.8688|324
results/internet_like/graph-100-nomean/csv_output_649/general_study.csv|None|96.0477|337.273
results/internet_like/graph-100-nomean/csv_output_65/general_study.csv|None|28.8917|333.636
results/internet_like/graph-100-nomean/csv_output_650/general_study.csv|None|85.0024|321.091
results/internet_like/graph-100-nomean/csv_output_651/general_study.csv|None|103.859|333.636
results/internet_like/graph-100-nomean/csv_output_652/general_study.csv|None|81.7998|330.182
results/internet_like/graph-100-nomean/csv_output_653/general_study.csv|None|98.5899|338.909
results/internet_like/graph-100-nomean/csv_output_654/general_study.csv|None|90.1721|327.636
results/internet_like/graph-100-nomean/csv_output_655/general_study.csv|None|74.0104|322.182
results/internet_like/graph-100-nomean/csv_output_656/general_study.csv|None|105.546|334.909
results/internet_like/graph-100-nomean/csv_output_657/general_study.csv|None|81.8699|325.091
results/internet_like/graph-100-nomean/csv_output_658/general_study.csv|None|85.2441|329.909
results/internet_like/graph-100-nomean/csv_output_659/general_study.csv|None|76.6471|320.727
results/internet_like/graph-100-nomean/csv_output_66/general_study.csv|None|21.3808|318.364
results/internet_like/graph-100-nomean/csv_output_660/general_study.csv|None|93.9369|329
results/internet_like/graph-100-nomean/csv_output_661/general_study.csv|None|83.6561|333
results/internet_like/graph-100-nomean/csv_output_662/general_study.csv|None|90.905|329.727
results/internet_like/graph-100-nomean/csv_output_663/general_study.csv|None|106.993|333.455
results/internet_like/graph-100-nomean/csv_output_664/general_study.csv|None|76.0196|326.182
results/internet_like/graph-100-nomean/csv_output_665/general_study.csv|None|102.559|333.909
results/internet_like/graph-100-nomean/csv_output_666/general_study.csv|None|99.6308|328.818
results/internet_like/graph-100-nomean/csv_output_667/general_study.csv|None|72.1981|321.727
results/internet_like/graph-100-nomean/csv_output_668/general_study.csv|None|104.628|337.727
results/internet_like/graph-100-nomean/csv_output_669/general_study.csv|None|80.3694|325.455
results/internet_like/graph-100-nomean/csv_output_67/general_study.csv|None|24.2596|319.909
results/internet_like/graph-100-nomean/csv_output_670/general_study.csv|None|68.6305|318.909
results/internet_like/graph-100-nomean/csv_output_671/general_study.csv|None|82.729|329.727
results/internet_like/graph-100-nomean/csv_output_672/general_study.csv|None|93.7493|327.182
results/internet_like/graph-100-nomean/csv_output_673/general_study.csv|None|104.07|337.636
results/internet_like/graph-100-nomean/csv_output_674/general_study.csv|None|100.292|338
results/internet_like/graph-100-nomean/csv_output_675/general_study.csv|None|83.0319|323.636
results/internet_like/graph-100-nomean/csv_output_676/general_study.csv|None|89.1209|326
results/internet_like/graph-100-nomean/csv_output_677/general_study.csv|None|78.8724|330.545
results/internet_like/graph-100-nomean/csv_output_678/general_study.csv|None|84.2713|332.909
results/internet_like/graph-100-nomean/csv_output_679/general_study.csv|None|75.0692|322.364
results/internet_like/graph-100-nomean/csv_output_68/general_study.csv|None|23.4068|323.364
results/internet_like/graph-100-nomean/csv_output_680/general_study.csv|None|110.633|344
results/internet_like/graph-100-nomean/csv_output_681/general_study.csv|None|96.4202|339.636
results/internet_like/graph-100-nomean/csv_output_682/general_study.csv|None|85.3573|325.091
results/internet_like/graph-100-nomean/csv_output_683/general_study.csv|None|95.9879|332.455
results/internet_like/graph-100-nomean/csv_output_684/general_study.csv|None|99.5788|326.818
results/internet_like/graph-100-nomean/csv_output_685/general_study.csv|None|68.8202|320.818
results/internet_like/graph-100-nomean/csv_output_686/general_study.csv|None|71.5478|320.091
results/internet_like/graph-100-nomean/csv_output_687/general_study.csv|None|90.8424|332.545
results/internet_like/graph-100-nomean/csv_output_688/general_study.csv|None|86.6773|333
results/internet_like/graph-100-nomean/csv_output_689/general_study.csv|None|100.081|338
results/internet_like/graph-100-nomean/csv_output_69/general_study.csv|None|29.2905|340.636
results/internet_like/graph-100-nomean/csv_output_690/general_study.csv|None|88.7898|323.273
results/internet_like/graph-100-nomean/csv_output_691/general_study.csv|None|81.2175|325.273
results/internet_like/graph-100-nomean/csv_output_692/general_study.csv|None|76.2304|328.727
results/internet_like/graph-100-nomean/csv_output_693/general_study.csv|None|102.569|337.455
results/internet_like/graph-100-nomean/csv_output_694/general_study.csv|None|80.8932|325.818
results/internet_like/graph-100-nomean/csv_output_695/general_study.csv|None|99.0242|331.727
results/internet_like/graph-100-nomean/csv_output_696/general_study.csv|None|100.442|334.455
results/internet_like/graph-100-nomean/csv_output_697/general_study.csv|None|112.424|332.727
results/internet_like/graph-100-nomean/csv_output_698/general_study.csv|None|68.9343|320.545
results/internet_like/graph-100-nomean/csv_output_699/general_study.csv|None|100.27|323.182
results/internet_like/graph-100-nomean/csv_output_7/general_study.csv|None|23.4564|319.909
results/internet_like/graph-100-nomean/csv_output_70/general_study.csv|None|30.2329|337.545
results/internet_like/graph-100-nomean/csv_output_700/general_study.csv|None|99.8901|343.727
results/internet_like/graph-100-nomean/csv_output_701/general_study.csv|None|72.6952|337.636
results/internet_like/graph-100-nomean/csv_output_702/general_study.csv|None|66.6429|323.818
results/internet_like/graph-100-nomean/csv_output_703/general_study.csv|None|71.1858|330.364
results/internet_like/graph-100-nomean/csv_output_704/general_study.csv|None|64.2707|336.364
results/internet_like/graph-100-nomean/csv_output_705/general_study.csv|None|51.6096|312.909
results/internet_like/graph-100-nomean/csv_output_706/general_study.csv|None|53.4096|313.182
results/internet_like/graph-100-nomean/csv_output_707/general_study.csv|None|62.6447|330.455
results/internet_like/graph-100-nomean/csv_output_708/general_study.csv|None|72.0477|332.455
results/internet_like/graph-100-nomean/csv_output_709/general_study.csv|None|50.9546|319.909
results/internet_like/graph-100-nomean/csv_output_71/general_study.csv|None|26.4111|328.091
results/internet_like/graph-100-nomean/csv_output_710/general_study.csv|None|60.5128|321.182
results/internet_like/graph-100-nomean/csv_output_711/general_study.csv|None|59.3952|322.818
results/internet_like/graph-100-nomean/csv_output_712/general_study.csv|None|61.7749|324
results/internet_like/graph-100-nomean/csv_output_713/general_study.csv|None|63.865|326.364
results/internet_like/graph-100-nomean/csv_output_714/general_study.csv|None|63.8524|328.727
results/internet_like/graph-100-nomean/csv_output_715/general_study.csv|None|66.6587|339.364
results/internet_like/graph-100-nomean/csv_output_716/general_study.csv|None|66.5464|333.091
results/internet_like/graph-100-nomean/csv_output_717/general_study.csv|None|50.457|323.182
results/internet_like/graph-100-nomean/csv_output_718/general_study.csv|None|67.7703|330.273
results/internet_like/graph-100-nomean/csv_output_719/general_study.csv|None|60.7115|320.091
results/internet_like/graph-100-nomean/csv_output_72/general_study.csv|None|28.7508|336.182
results/internet_like/graph-100-nomean/csv_output_720/general_study.csv|None|56.2505|321
results/internet_like/graph-100-nomean/csv_output_721/general_study.csv|None|58.2234|313.091
results/internet_like/graph-100-nomean/csv_output_722/general_study.csv|None|70.5688|329.818
results/internet_like/graph-100-nomean/csv_output_723/general_study.csv|None|49.4128|317.364
results/internet_like/graph-100-nomean/csv_output_724/general_study.csv|None|57.1915|326.364
results/internet_like/graph-100-nomean/csv_output_725/general_study.csv|None|70.6175|332.909
results/internet_like/graph-100-nomean/csv_output_726/general_study.csv|None|65.6154|332.818
results/internet_like/graph-100-nomean/csv_output_727/general_study.csv|None|60.3802|324.455
results/internet_like/graph-100-nomean/csv_output_728/general_study.csv|None|73.5585|324.182
results/internet_like/graph-100-nomean/csv_output_729/general_study.csv|None|63.2332|330.818
results/internet_like/graph-100-nomean/csv_output_73/general_study.csv|None|24.6991|317.727
results/internet_like/graph-100-nomean/csv_output_730/general_study.csv|None|57.9006|330.455
results/internet_like/graph-100-nomean/csv_output_731/general_study.csv|None|57.2478|327.636
results/internet_like/graph-100-nomean/csv_output_732/general_study.csv|None|58.3685|326.364
results/internet_like/graph-100-nomean/csv_output_733/general_study.csv|None|58.2124|330
results/internet_like/graph-100-nomean/csv_output_734/general_study.csv|None|57.1535|331.636
results/internet_like/graph-100-nomean/csv_output_735/general_study.csv|None|50.7165|306.727
results/internet_like/graph-100-nomean/csv_output_736/general_study.csv|None|68.1175|333.364
results/internet_like/graph-100-nomean/csv_output_737/general_study.csv|None|60.6052|336.091
results/internet_like/graph-100-nomean/csv_output_738/general_study.csv|None|70.1914|327.364
results/internet_like/graph-100-nomean/csv_output_739/general_study.csv|None|68.5429|332.455
results/internet_like/graph-100-nomean/csv_output_74/general_study.csv|None|26.5505|326
results/internet_like/graph-100-nomean/csv_output_740/general_study.csv|None|58.044|326.273
results/internet_like/graph-100-nomean/csv_output_741/general_study.csv|None|64.6347|326
results/internet_like/graph-100-nomean/csv_output_742/general_study.csv|None|60.8385|325.545
results/internet_like/graph-100-nomean/csv_output_743/general_study.csv|None|69.4467|334.455
results/internet_like/graph-100-nomean/csv_output_744/general_study.csv|None|67.6976|329.545
results/internet_like/graph-100-nomean/csv_output_745/general_study.csv|None|55.9692|325.545
results/internet_like/graph-100-nomean/csv_output_746/general_study.csv|None|68.2377|330.182
results/internet_like/graph-100-nomean/csv_output_747/general_study.csv|None|47.206|305.455
